"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15"
5350502.01,5429.00,1.17,2930.00,1950.00,235.00,660.00,65.00,10.00,25.00,2930.00,565.00,740.00,845.00,350.00,435.00
5350502.02,2545.00,0.69,1170.00,740.00,115.00,270.00,40.00,0.00,0.00,1170.00,255.00,285.00,310.00,155.00,170.00
5350503.00,5017.00,1.67,2485.00,1795.00,125.00,430.00,105.00,10.00,25.00,2485.00,485.00,755.00,635.00,210.00,405.00
5350504.00,3392.00,1.38,1550.00,1095.00,65.00,300.00,75.00,0.00,15.00,1550.00,265.00,510.00,400.00,200.00,180.00
5350505.01,4688.00,2.76,1915.00,1420.00,125.00,330.00,20.00,10.00,15.00,1920.00,350.00,550.00,495.00,305.00,215.00
5350505.02,5762.00,3.82,2350.00,1855.00,115.00,315.00,45.00,10.00,20.00,2350.00,380.00,725.00,625.00,335.00,285.00
5350506.00,2717.00,1.85,1165.00,780.00,40.00,295.00,40.00,10.00,10.00,1170.00,175.00,365.00,270.00,215.00,140.00
5350507.00,3702.00,2.06,1780.00,1280.00,75.00,310.00,65.00,20.00,30.00,1780.00,275.00,565.00,525.00,225.00,190.00
5350508.00,3175.00,1.31,1510.00,1165.00,85.00,205.00,25.00,15.00,15.00,1515.00,270.00,510.00,305.00,225.00,195.00
5350509.01,5015.00,1.95,2575.00,1970.00,130.00,370.00,60.00,30.00,15.00,2570.00,380.00,840.00,750.00,275.00,335.00
5350509.02,3168.00,2.92,1430.00,1140.00,85.00,175.00,20.00,0.00,10.00,1435.00,205.00,485.00,380.00,170.00,195.00
5350510.00,5540.00,6.32,2740.00,2135.00,175.00,340.00,55.00,20.00,20.00,2745.00,585.00,940.00,645.00,235.00,330.00
5350511.01,6166.00,0.45,2715.00,1660.00,155.00,725.00,130.00,0.00,45.00,2715.00,365.00,980.00,655.00,260.00,460.00
5350511.02,4714.00,1.40,2300.00,1750.00,145.00,365.00,10.00,15.00,10.00,2305.00,345.00,945.00,475.00,215.00,325.00
5350512.00,6012.00,2.05,2465.00,1565.00,120.00,630.00,130.00,0.00,15.00,2465.00,355.00,865.00,620.00,250.00,375.00
5350513.01,6973.00,3.50,3155.00,2370.00,145.00,490.00,120.00,15.00,15.00,3160.00,435.00,1105.00,750.00,370.00,490.00
5350513.02,6352.00,1.10,2715.00,1830.00,180.00,545.00,125.00,15.00,10.00,2715.00,390.00,940.00,675.00,240.00,465.00
5350513.03,3527.00,1.07,1360.00,770.00,70.00,405.00,110.00,10.00,0.00,1360.00,215.00,440.00,365.00,145.00,195.00
5350513.04,3742.00,1.36,1735.00,1325.00,95.00,235.00,35.00,10.00,40.00,1735.00,215.00,600.00,485.00,215.00,225.00
5350514.01,2340.00,3.36,1060.00,860.00,95.00,85.00,15.00,0.00,15.00,1060.00,165.00,400.00,230.00,130.00,135.00
5350514.02,5832.00,1.93,2150.00,1455.00,90.00,410.00,135.00,10.00,45.00,2150.00,355.00,665.00,495.00,280.00,350.00
5350515.01,4305.00,2.75,2225.00,1630.00,190.00,300.00,60.00,15.00,25.00,2225.00,455.00,610.00,575.00,255.00,315.00
5350515.02,3874.00,1.41,1540.00,1125.00,95.00,240.00,65.00,15.00,10.00,1545.00,300.00,545.00,400.00,120.00,170.00
5350516.01,5445.00,1.45,2740.00,2230.00,125.00,300.00,55.00,10.00,20.00,2740.00,385.00,840.00,700.00,370.00,445.00
5350516.02,4852.00,1.74,2540.00,1970.00,105.00,360.00,55.00,15.00,40.00,2540.00,450.00,615.00,720.00,325.00,430.00
5350516.03,5715.00,1.12,2965.00,2235.00,185.00,430.00,85.00,10.00,20.00,2965.00,505.00,920.00,825.00,280.00,430.00
5350516.04,6250.00,1.03,3160.00,2085.00,220.00,630.00,200.00,20.00,10.00,3160.00,580.00,955.00,740.00,305.00,585.00
5350516.05,6156.00,1.17,3145.00,2305.00,180.00,525.00,65.00,10.00,60.00,3140.00,475.00,1020.00,780.00,395.00,475.00
5350516.06,4934.00,0.91,2245.00,1655.00,160.00,340.00,70.00,10.00,25.00,2245.00,335.00,660.00,610.00,270.00,370.00
5350516.08,5971.00,1.33,2820.00,1810.00,245.00,570.00,145.00,10.00,35.00,2820.00,450.00,965.00,615.00,305.00,490.00
5350516.09,7000.00,2.38,3475.00,2470.00,175.00,645.00,110.00,25.00,45.00,3475.00,575.00,1150.00,895.00,330.00,530.00
5350516.11,4646.00,2.18,2215.00,1765.00,95.00,285.00,45.00,15.00,15.00,2220.00,390.00,810.00,520.00,200.00,295.00
5350516.16,5533.00,2.94,1795.00,1340.00,120.00,230.00,50.00,15.00,40.00,1795.00,290.00,625.00,410.00,225.00,245.00
5350516.17,3583.00,1.08,1570.00,1185.00,75.00,245.00,40.00,0.00,20.00,1570.00,250.00,530.00,370.00,165.00,255.00
5350516.18,3555.00,1.16,1860.00,1430.00,120.00,260.00,15.00,15.00,15.00,1860.00,345.00,620.00,395.00,155.00,345.00
5350516.2,6249.00,1.32,3370.00,2645.00,180.00,470.00,40.00,15.00,20.00,3370.00,525.00,920.00,840.00,500.00,580.00
5350516.21,2918.00,1.35,1565.00,1200.00,120.00,205.00,15.00,0.00,20.00,1565.00,300.00,390.00,425.00,175.00,275.00
5350516.22,6967.00,1.68,3660.00,2895.00,240.00,430.00,40.00,10.00,40.00,3660.00,465.00,1195.00,855.00,480.00,665.00
5350516.23,5605.00,1.32,2900.00,2170.00,205.00,435.00,45.00,0.00,35.00,2905.00,370.00,965.00,755.00,305.00,510.00
5350516.24,4081.00,2.83,2140.00,1595.00,150.00,300.00,60.00,10.00,30.00,2140.00,360.00,750.00,440.00,255.00,335.00
5350516.25,3870.00,2.82,1705.00,1300.00,95.00,235.00,60.00,0.00,20.00,1705.00,340.00,555.00,400.00,190.00,215.00
5350516.26,6832.00,1.49,3175.00,2335.00,165.00,480.00,100.00,50.00,45.00,3175.00,630.00,960.00,700.00,355.00,530.00
5350516.28,4820.00,0.92,2410.00,1805.00,130.00,420.00,30.00,0.00,15.00,2410.00,325.00,825.00,515.00,300.00,450.00
5350516.29,4857.00,0.75,2090.00,1570.00,100.00,370.00,10.00,10.00,25.00,2090.00,295.00,620.00,620.00,185.00,370.00
5350516.3,5931.00,2.41,2665.00,2050.00,155.00,420.00,25.00,0.00,15.00,2665.00,355.00,870.00,640.00,275.00,530.00
5350516.31,2804.00,1.43,1220.00,970.00,50.00,130.00,45.00,0.00,15.00,1215.00,235.00,410.00,250.00,130.00,185.00
5350516.32,4951.00,1.04,2645.00,2040.00,150.00,395.00,30.00,10.00,30.00,2650.00,340.00,800.00,690.00,305.00,520.00
5350516.37,6099.00,1.15,2675.00,1975.00,155.00,380.00,125.00,10.00,25.00,2675.00,380.00,995.00,620.00,270.00,405.00
5350516.38,6517.00,1.58,3055.00,2295.00,155.00,540.00,50.00,10.00,10.00,3055.00,360.00,1050.00,705.00,280.00,670.00
5350516.39,5168.00,3.49,2550.00,1900.00,185.00,390.00,40.00,10.00,35.00,2555.00,285.00,745.00,665.00,305.00,555.00
5350516.4,6382.00,1.32,3290.00,2505.00,175.00,515.00,45.00,10.00,35.00,3290.00,390.00,905.00,915.00,435.00,650.00
5350516.41,5734.00,0.67,2625.00,1995.00,165.00,435.00,20.00,0.00,10.00,2630.00,300.00,855.00,635.00,315.00,530.00
5350516.42,8626.00,1.68,4000.00,3015.00,240.00,610.00,70.00,20.00,40.00,3995.00,405.00,1340.00,1020.00,480.00,755.00
5350516.43,4210.00,1.27,1985.00,1410.00,120.00,350.00,80.00,0.00,30.00,1985.00,315.00,645.00,460.00,220.00,345.00
5350516.44,5438.00,1.28,2350.00,1710.00,140.00,435.00,40.00,0.00,20.00,2350.00,225.00,740.00,605.00,320.00,460.00
5350516.46,7625.00,1.23,3235.00,2450.00,220.00,490.00,35.00,0.00,50.00,3240.00,360.00,1065.00,875.00,330.00,615.00
5350516.47,5127.00,1.17,2205.00,1675.00,145.00,350.00,10.00,0.00,20.00,2205.00,180.00,810.00,540.00,255.00,425.00
5350516.48,6661.00,0.91,2570.00,1915.00,180.00,405.00,45.00,0.00,25.00,2565.00,280.00,980.00,640.00,235.00,440.00
5350516.49,8971.00,1.49,3950.00,2880.00,235.00,710.00,70.00,10.00,40.00,3950.00,465.00,1380.00,940.00,420.00,740.00
5350517.00,1678.00,1.23,700.00,525.00,35.00,135.00,10.00,0.00,10.00,705.00,90.00,235.00,165.00,50.00,165.00
5350518.00,4236.00,0.74,1780.00,1095.00,135.00,500.00,35.00,0.00,15.00,1780.00,310.00,515.00,485.00,195.00,275.00
5350519.00,3810.00,1.11,1845.00,1355.00,110.00,330.00,35.00,0.00,10.00,1840.00,185.00,670.00,450.00,225.00,315.00
5350520.01,5483.00,2.62,2580.00,1705.00,210.00,525.00,90.00,10.00,35.00,2580.00,390.00,935.00,640.00,225.00,390.00
5350520.02,7102.00,1.64,3190.00,2260.00,240.00,570.00,100.00,10.00,15.00,3190.00,500.00,1040.00,810.00,375.00,460.00
5350520.05,3637.00,0.57,1775.00,1125.00,155.00,425.00,40.00,15.00,20.00,1770.00,220.00,615.00,430.00,200.00,305.00
5350520.07,5198.00,0.34,2000.00,1070.00,110.00,730.00,75.00,0.00,10.00,1995.00,195.00,620.00,540.00,285.00,355.00
5350520.08,6304.00,1.11,3290.00,2170.00,220.00,815.00,55.00,0.00,35.00,3295.00,415.00,995.00,825.00,345.00,715.00
5350520.09,7125.00,0.27,3280.00,2130.00,150.00,860.00,115.00,0.00,20.00,3280.00,380.00,1110.00,785.00,440.00,575.00
5350520.1,9663.00,0.48,4195.00,2915.00,225.00,830.00,180.00,10.00,40.00,4195.00,525.00,1480.00,1025.00,395.00,770.00
5350521.01,5684.00,0.20,2470.00,1510.00,120.00,700.00,120.00,10.00,20.00,2470.00,295.00,880.00,570.00,315.00,410.00
5350521.02,3483.00,0.86,1700.00,1245.00,110.00,290.00,35.00,0.00,15.00,1700.00,235.00,580.00,390.00,195.00,300.00
5350521.03,4995.00,0.63,2430.00,1465.00,185.00,680.00,80.00,0.00,0.00,2430.00,290.00,805.00,645.00,280.00,415.00
5350521.04,6604.00,1.28,3120.00,2255.00,200.00,565.00,75.00,0.00,25.00,3125.00,460.00,1075.00,765.00,405.00,415.00
5350521.05,4201.00,0.75,2135.00,1350.00,130.00,555.00,85.00,10.00,0.00,2135.00,230.00,705.00,520.00,300.00,375.00
5350521.06,5575.00,0.62,2270.00,1395.00,110.00,625.00,125.00,10.00,15.00,2270.00,315.00,855.00,505.00,245.00,365.00
5350522.00,6008.00,1.75,2605.00,1885.00,125.00,475.00,105.00,15.00,10.00,2610.00,475.00,930.00,680.00,220.00,295.00
5350523.00,6170.00,1.18,2655.00,1850.00,165.00,525.00,70.00,15.00,25.00,2655.00,485.00,975.00,600.00,270.00,325.00
5350524.01,4737.00,0.81,2225.00,1450.00,185.00,500.00,65.00,10.00,15.00,2225.00,320.00,675.00,565.00,275.00,385.00
5350524.02,3579.00,0.63,1605.00,970.00,135.00,400.00,75.00,15.00,10.00,1600.00,220.00,545.00,425.00,140.00,265.00
5350525.01,3450.00,0.52,1345.00,855.00,85.00,295.00,60.00,10.00,40.00,1345.00,185.00,465.00,350.00,110.00,230.00
5350525.02,4662.00,1.80,2075.00,1360.00,175.00,425.00,75.00,10.00,25.00,2080.00,335.00,740.00,475.00,245.00,290.00
5350526.01,6042.00,0.76,2680.00,1625.00,235.00,685.00,75.00,15.00,40.00,2680.00,430.00,850.00,750.00,225.00,425.00
5350526.02,3557.00,0.81,1460.00,950.00,70.00,385.00,40.00,0.00,15.00,1460.00,220.00,525.00,295.00,165.00,265.00
5350527.01,10665.00,2.46,4825.00,3260.00,295.00,1015.00,190.00,10.00,55.00,4825.00,660.00,1685.00,1180.00,450.00,850.00
5350527.02,5258.00,1.16,2170.00,1580.00,120.00,365.00,65.00,20.00,20.00,2170.00,360.00,770.00,505.00,235.00,305.00
5350527.03,8677.00,1.30,4225.00,2850.00,215.00,875.00,235.00,0.00,50.00,4225.00,750.00,1535.00,920.00,405.00,615.00
5350527.04,5778.00,1.67,3020.00,2250.00,145.00,490.00,90.00,10.00,30.00,3020.00,425.00,1155.00,635.00,350.00,455.00
5350527.05,5629.00,1.66,2570.00,1880.00,175.00,430.00,70.00,0.00,10.00,2570.00,555.00,845.00,565.00,180.00,435.00
5350527.06,3979.00,1.06,1895.00,1360.00,140.00,330.00,45.00,10.00,15.00,1895.00,330.00,720.00,340.00,180.00,320.00
5350527.07,4916.00,1.30,2290.00,1580.00,150.00,485.00,45.00,20.00,10.00,2290.00,380.00,825.00,480.00,195.00,410.00
5350527.08,4172.00,1.21,2010.00,1420.00,130.00,380.00,45.00,10.00,20.00,2010.00,290.00,685.00,450.00,235.00,350.00
5350527.09,3415.00,1.90,1650.00,1150.00,105.00,305.00,55.00,0.00,35.00,1650.00,190.00,555.00,420.00,210.00,285.00
5350528.01,5695.00,1.31,2660.00,1915.00,190.00,465.00,30.00,10.00,55.00,2660.00,380.00,1025.00,580.00,235.00,445.00
5350528.02,7622.00,1.54,3570.00,2630.00,260.00,585.00,55.00,10.00,35.00,3570.00,480.00,1265.00,905.00,370.00,545.00
5350528.1,8863.00,1.52,4240.00,3115.00,290.00,730.00,60.00,0.00,35.00,4240.00,595.00,1620.00,980.00,380.00,660.00
5350528.11,5511.00,0.21,2295.00,1760.00,125.00,335.00,55.00,0.00,20.00,2295.00,340.00,930.00,455.00,245.00,320.00
5350528.12,5748.00,1.44,2750.00,2085.00,210.00,385.00,35.00,10.00,25.00,2750.00,335.00,1070.00,620.00,285.00,445.00
5350528.13,3509.00,1.44,1535.00,1175.00,120.00,215.00,15.00,0.00,10.00,1535.00,240.00,625.00,310.00,165.00,195.00
5350528.15,4438.00,0.89,2220.00,1765.00,175.00,250.00,20.00,10.00,0.00,2215.00,320.00,895.00,465.00,170.00,360.00
5350528.16,5188.00,0.87,2445.00,1800.00,185.00,365.00,60.00,0.00,35.00,2445.00,340.00,910.00,560.00,270.00,365.00
5350528.18,6831.00,1.55,3445.00,2610.00,210.00,530.00,70.00,10.00,15.00,3445.00,500.00,1285.00,805.00,330.00,535.00
5350528.19,5359.00,0.77,2655.00,1930.00,195.00,485.00,25.00,0.00,15.00,2655.00,385.00,970.00,600.00,265.00,435.00
5350528.2,5909.00,3.26,2610.00,2045.00,180.00,315.00,30.00,15.00,20.00,2610.00,430.00,1075.00,565.00,210.00,330.00
5350528.21,4354.00,1.39,1825.00,1135.00,135.00,445.00,95.00,0.00,20.00,1825.00,250.00,680.00,440.00,170.00,285.00
5350528.22,6543.00,1.38,2980.00,2170.00,275.00,450.00,60.00,10.00,20.00,2980.00,470.00,1205.00,745.00,210.00,350.00
5350528.24,5234.00,4.66,2530.00,1860.00,205.00,405.00,30.00,10.00,20.00,2530.00,450.00,875.00,565.00,255.00,385.00
5350528.25,7714.00,1.23,3750.00,2630.00,315.00,705.00,60.00,0.00,35.00,3750.00,730.00,1350.00,805.00,340.00,520.00
5350528.26,5325.00,0.62,2560.00,1760.00,140.00,560.00,75.00,10.00,20.00,2565.00,430.00,950.00,520.00,270.00,390.00
5350528.31,6332.00,0.82,2715.00,1805.00,295.00,500.00,100.00,0.00,15.00,2715.00,265.00,960.00,735.00,260.00,490.00
5350528.32,4190.00,1.95,2070.00,1660.00,155.00,215.00,25.00,0.00,15.00,2070.00,395.00,750.00,500.00,130.00,300.00
5350528.33,6444.00,2.51,3110.00,2345.00,220.00,430.00,75.00,0.00,40.00,3115.00,695.00,1040.00,615.00,290.00,475.00
5350528.34,5975.00,3.34,3205.00,2315.00,235.00,565.00,50.00,15.00,25.00,3200.00,600.00,1275.00,635.00,265.00,435.00
5350528.35,3310.00,15.05,1545.00,1160.00,145.00,220.00,30.00,0.00,0.00,1540.00,310.00,500.00,340.00,150.00,250.00
5350528.36,8215.00,1.11,3700.00,2590.00,365.00,640.00,55.00,0.00,50.00,3700.00,510.00,1515.00,855.00,340.00,485.00
5350528.37,8535.00,8.54,4195.00,3350.00,275.00,485.00,50.00,10.00,25.00,4195.00,510.00,1605.00,1030.00,415.00,640.00
5350528.39,6886.00,5.93,3385.00,2675.00,205.00,430.00,45.00,0.00,30.00,3385.00,540.00,1140.00,770.00,300.00,640.00
5350528.4,6198.00,3.45,3030.00,2465.00,180.00,320.00,30.00,0.00,30.00,3025.00,520.00,1190.00,685.00,225.00,415.00
5350528.41,7940.00,55.78,3650.00,2645.00,300.00,635.00,50.00,0.00,25.00,3645.00,665.00,1375.00,825.00,320.00,460.00
5350528.42,5566.00,1.16,2425.00,1765.00,180.00,395.00,50.00,10.00,20.00,2425.00,340.00,930.00,545.00,220.00,385.00
5350528.43,5110.00,0.72,2245.00,1585.00,155.00,450.00,35.00,10.00,10.00,2240.00,330.00,815.00,510.00,180.00,410.00
5350528.44,2081.00,0.68,1200.00,860.00,100.00,215.00,10.00,0.00,10.00,1195.00,215.00,440.00,320.00,100.00,125.00
5350528.45,5652.00,0.98,2690.00,1850.00,195.00,490.00,95.00,10.00,55.00,2690.00,410.00,1000.00,585.00,285.00,405.00
5350528.46,7144.00,0.89,3295.00,2395.00,250.00,555.00,80.00,10.00,10.00,3300.00,585.00,1270.00,690.00,350.00,410.00
5350528.47,5261.00,1.61,2535.00,1905.00,175.00,405.00,30.00,0.00,20.00,2535.00,340.00,910.00,625.00,235.00,430.00
5350528.48,7955.00,2.29,3735.00,2835.00,275.00,560.00,40.00,0.00,30.00,3740.00,535.00,1365.00,945.00,360.00,535.00
5350528.49,4860.00,1.73,2420.00,1935.00,145.00,295.00,15.00,10.00,30.00,2420.00,325.00,835.00,650.00,215.00,390.00
5350529.01,3848.00,1.00,1825.00,1165.00,145.00,435.00,45.00,15.00,25.00,1825.00,305.00,615.00,450.00,200.00,250.00
5350529.02,4676.00,0.79,1835.00,1145.00,210.00,435.00,35.00,0.00,10.00,1835.00,325.00,625.00,430.00,155.00,310.00
5350530.01,5212.00,0.84,2245.00,1355.00,155.00,660.00,65.00,10.00,10.00,2245.00,315.00,730.00,590.00,225.00,390.00
5350530.02,3169.00,0.40,1345.00,825.00,105.00,315.00,50.00,25.00,25.00,1345.00,275.00,520.00,310.00,95.00,140.00
5350531.01,4144.00,0.67,1790.00,1065.00,170.00,485.00,50.00,0.00,15.00,1795.00,240.00,645.00,410.00,230.00,265.00
5350531.02,6660.00,1.34,2835.00,1890.00,305.00,545.00,60.00,20.00,20.00,2835.00,440.00,1120.00,605.00,305.00,370.00
5350532.01,4353.00,0.83,1750.00,1295.00,125.00,300.00,20.00,10.00,0.00,1750.00,240.00,770.00,465.00,100.00,180.00
5350532.02,4629.00,0.69,2155.00,1340.00,165.00,575.00,55.00,10.00,20.00,2150.00,415.00,760.00,515.00,205.00,260.00
5350540.01,5031.00,1.55,2630.00,1765.00,95.00,540.00,170.00,35.00,25.00,2630.00,310.00,830.00,700.00,370.00,420.00
5350540.02,5599.00,1.08,2750.00,1815.00,115.00,660.00,130.00,15.00,15.00,2755.00,395.00,920.00,660.00,395.00,385.00
5350550.01,4649.00,7.56,2490.00,1875.00,180.00,355.00,60.00,0.00,25.00,2490.00,485.00,815.00,585.00,250.00,350.00
5350550.02,7464.00,3.00,3480.00,2620.00,195.00,440.00,155.00,25.00,35.00,3480.00,630.00,1265.00,825.00,310.00,450.00
5350560.00,6270.00,4.14,3020.00,2240.00,185.00,460.00,100.00,0.00,25.00,3020.00,645.00,980.00,725.00,275.00,400.00
5350561.00,6447.00,4.65,3205.00,2200.00,275.00,595.00,75.00,35.00,30.00,3205.00,690.00,1025.00,790.00,330.00,365.00
5350562.02,6494.00,2.05,3385.00,2565.00,280.00,430.00,70.00,10.00,30.00,3390.00,670.00,1130.00,845.00,270.00,480.00
5350562.03,4824.00,1.07,2475.00,1815.00,165.00,420.00,60.00,10.00,10.00,2475.00,350.00,735.00,570.00,340.00,480.00
5350562.04,4528.00,1.05,2065.00,1615.00,155.00,235.00,35.00,0.00,25.00,2065.00,340.00,705.00,495.00,235.00,295.00
5350562.05,5659.00,1.29,2470.00,1745.00,205.00,415.00,95.00,0.00,15.00,2470.00,445.00,815.00,660.00,235.00,315.00
5350562.06,3036.00,0.83,1540.00,1165.00,120.00,210.00,15.00,15.00,20.00,1545.00,280.00,490.00,400.00,150.00,215.00
5350562.07,4480.00,1.11,2110.00,1570.00,200.00,245.00,75.00,0.00,10.00,2105.00,370.00,680.00,510.00,215.00,335.00
5350562.08,4103.00,1.04,2040.00,1545.00,140.00,275.00,40.00,0.00,25.00,2040.00,370.00,750.00,455.00,215.00,255.00
5350562.09,3880.00,1.00,1960.00,1430.00,180.00,280.00,45.00,10.00,25.00,1960.00,345.00,635.00,485.00,260.00,240.00
5350562.11,3030.00,0.77,1550.00,1190.00,140.00,185.00,25.00,0.00,0.00,1550.00,265.00,475.00,435.00,185.00,185.00
5350562.12,7092.00,0.92,2895.00,1755.00,160.00,640.00,250.00,30.00,55.00,2895.00,520.00,940.00,790.00,265.00,375.00
5350562.13,1227.00,5.97,595.00,380.00,70.00,100.00,40.00,0.00,0.00,595.00,125.00,195.00,150.00,55.00,75.00
5350562.14,3924.00,0.99,1865.00,1345.00,175.00,290.00,40.00,10.00,10.00,1865.00,380.00,590.00,390.00,195.00,315.00
5350562.15,3724.00,0.97,1770.00,1405.00,170.00,140.00,35.00,10.00,15.00,1770.00,295.00,570.00,510.00,195.00,210.00
5350563.01,6743.00,0.86,2605.00,1625.00,160.00,690.00,115.00,10.00,15.00,2605.00,410.00,985.00,610.00,290.00,310.00
5350563.02,2934.00,1.01,1400.00,1010.00,100.00,245.00,25.00,10.00,15.00,1400.00,255.00,530.00,305.00,120.00,200.00
5350564.01,2328.00,0.84,1130.00,835.00,95.00,170.00,10.00,10.00,15.00,1135.00,235.00,405.00,265.00,100.00,125.00
5350564.02,4788.00,0.92,2265.00,1550.00,180.00,455.00,45.00,10.00,25.00,2270.00,450.00,700.00,545.00,275.00,305.00
5350570.01,3297.00,8.14,1525.00,960.00,95.00,410.00,40.00,10.00,10.00,1530.00,245.00,530.00,330.00,175.00,245.00
5350570.02,3645.00,1.31,1710.00,1425.00,85.00,150.00,30.00,10.00,15.00,1710.00,335.00,645.00,355.00,170.00,205.00
5350571.01,3855.00,0.73,1745.00,1130.00,155.00,355.00,70.00,15.00,25.00,1745.00,360.00,520.00,430.00,145.00,300.00
5350571.02,3998.00,1.36,2035.00,1560.00,195.00,205.00,55.00,10.00,15.00,2035.00,400.00,755.00,465.00,180.00,240.00
5350572.01,6789.00,2.10,3125.00,2300.00,200.00,505.00,65.00,20.00,30.00,3125.00,590.00,1125.00,675.00,280.00,450.00
5350572.04,3124.00,0.80,1490.00,1110.00,115.00,220.00,20.00,20.00,10.00,1495.00,225.00,505.00,335.00,175.00,250.00
5350572.05,5902.00,0.82,2745.00,1745.00,200.00,660.00,110.00,15.00,20.00,2745.00,320.00,1055.00,625.00,270.00,475.00
5350572.07,4645.00,1.19,2200.00,1660.00,135.00,385.00,10.00,0.00,0.00,2205.00,280.00,800.00,550.00,255.00,325.00
5350572.08,5455.00,0.86,2555.00,1750.00,210.00,530.00,35.00,10.00,15.00,2555.00,285.00,925.00,645.00,330.00,370.00
5350572.09,4810.00,1.69,2300.00,1740.00,155.00,365.00,35.00,0.00,0.00,2305.00,205.00,725.00,635.00,320.00,420.00
5350572.1,3598.00,0.48,1900.00,1435.00,180.00,230.00,40.00,10.00,0.00,1900.00,195.00,655.00,560.00,200.00,290.00
5350573.03,6441.00,1.39,3125.00,2335.00,260.00,445.00,75.00,10.00,10.00,3125.00,380.00,1020.00,800.00,410.00,515.00
5350573.05,5585.00,1.39,2660.00,2050.00,205.00,335.00,35.00,0.00,25.00,2660.00,400.00,925.00,690.00,250.00,400.00
5350573.06,4598.00,0.83,2390.00,1885.00,125.00,325.00,15.00,25.00,10.00,2390.00,280.00,745.00,645.00,255.00,460.00
5350573.07,5818.00,1.54,2790.00,1980.00,170.00,555.00,60.00,15.00,15.00,2790.00,390.00,880.00,670.00,385.00,460.00
5350573.09,6060.00,1.38,2840.00,2180.00,195.00,430.00,20.00,0.00,10.00,2840.00,220.00,930.00,810.00,335.00,545.00
5350573.1,3196.00,0.80,1660.00,1310.00,115.00,205.00,25.00,0.00,0.00,1660.00,155.00,515.00,535.00,195.00,255.00
5350573.11,5082.00,0.68,2320.00,1765.00,135.00,370.00,25.00,0.00,25.00,2320.00,255.00,785.00,645.00,290.00,360.00
5350574.00,6619.00,1.99,3080.00,2225.00,145.00,515.00,140.00,15.00,40.00,3080.00,665.00,890.00,680.00,345.00,500.00
5350575.01,5892.00,1.21,2625.00,1855.00,180.00,515.00,45.00,0.00,35.00,2625.00,355.00,755.00,685.00,310.00,520.00
5350575.02,4698.00,1.00,2180.00,1440.00,175.00,440.00,80.00,20.00,25.00,2185.00,330.00,730.00,545.00,225.00,350.00
5350575.03,6703.00,1.08,3205.00,2310.00,280.00,530.00,50.00,15.00,25.00,3210.00,520.00,1045.00,800.00,350.00,495.00
5350575.04,6198.00,1.57,3045.00,2150.00,245.00,465.00,105.00,30.00,45.00,3045.00,550.00,1030.00,670.00,335.00,460.00
5350575.05,6932.00,1.56,3505.00,2570.00,245.00,555.00,90.00,25.00,25.00,3510.00,415.00,1030.00,990.00,470.00,605.00
5350575.07,4075.00,0.74,1825.00,1480.00,135.00,180.00,15.00,0.00,20.00,1825.00,320.00,630.00,480.00,175.00,215.00
5350575.08,5561.00,1.00,2765.00,2190.00,185.00,330.00,30.00,10.00,30.00,2765.00,415.00,905.00,745.00,335.00,365.00
5350576.04,4398.00,3.24,2285.00,1890.00,135.00,180.00,50.00,10.00,25.00,2285.00,280.00,775.00,555.00,260.00,405.00
5350576.05,7022.00,1.53,3270.00,2465.00,245.00,460.00,55.00,25.00,25.00,3275.00,390.00,995.00,900.00,395.00,600.00
5350576.06,7300.00,2.23,3775.00,2965.00,275.00,445.00,70.00,10.00,10.00,3775.00,470.00,1190.00,980.00,465.00,660.00
5350576.07,4573.00,3.55,2435.00,1800.00,210.00,345.00,40.00,10.00,30.00,2435.00,285.00,680.00,710.00,270.00,490.00
5350576.09,3782.00,1.87,1890.00,1515.00,145.00,145.00,70.00,0.00,15.00,1895.00,230.00,680.00,515.00,245.00,230.00
5350576.1,12449.00,5.87,5230.00,4050.00,425.00,645.00,65.00,15.00,30.00,5225.00,645.00,1815.00,1430.00,650.00,685.00
5350576.16,6468.00,0.99,3235.00,2440.00,305.00,435.00,15.00,0.00,45.00,3240.00,440.00,1090.00,855.00,345.00,510.00
5350576.17,6767.00,1.18,3135.00,2455.00,245.00,370.00,30.00,0.00,35.00,3135.00,415.00,1065.00,860.00,340.00,455.00
5350576.2,6827.00,0.97,3120.00,2265.00,280.00,485.00,65.00,0.00,15.00,3120.00,415.00,1005.00,780.00,485.00,435.00
5350576.22,7401.00,1.74,3450.00,2645.00,280.00,425.00,55.00,10.00,40.00,3450.00,385.00,1110.00,995.00,420.00,540.00
5350576.24,10438.00,27.04,4690.00,3940.00,385.00,290.00,35.00,10.00,30.00,4685.00,515.00,1630.00,1415.00,505.00,620.00
5350576.29,4136.00,0.73,1985.00,1465.00,145.00,330.00,35.00,0.00,0.00,1985.00,190.00,525.00,650.00,250.00,370.00
5350576.31,3786.00,1.62,2060.00,1770.00,90.00,155.00,30.00,0.00,10.00,2065.00,280.00,630.00,595.00,240.00,320.00
5350576.32,9555.00,1.72,4805.00,3890.00,280.00,530.00,65.00,10.00,35.00,4805.00,535.00,1330.00,1440.00,680.00,820.00
5350576.33,2518.00,0.76,1395.00,1200.00,60.00,125.00,0.00,0.00,0.00,1395.00,185.00,325.00,440.00,185.00,260.00
